Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Anguilla,Corito,Diesel,,Corito Bay,active,19,1985,Anguilla Electric Company Limited,state-owned,"The Valley, Anguilla",,,https://www.anglec.com/about.php,18.2022957,-63.054535,19.0,Diesel
Antigua & Barbuda,Crabbs Peninsula,Diesel,,Crabbs,active,50.9,1971,Antigua Power Company Limited,private,St Johns,,,,17.1242686,-61.76047,50.9,Diesel
Antigua & Barbuda,Planta Black Pine,Diesel,,Black Pine,active,27,1996,Antigua Power Company Limited,private,St Johns,,,,,,27.0,Diesel
Antigua & Barbuda,Friars Hill,Diesel,,Friars Hill,active,13,1965,Antigua Public Utilities Authority,state-owned,St Johns,,,,17.1363225,-61.838535,13.0,Diesel
Antigua & Barbuda,Wadadli,Diesel,,Crabbs,halted,30,2011,Antigua Public Utilities Authority,state-owned,St Johns,,,,17.1275758,-61.754977,30.0,Diesel
Argentina,Central Termoeléctrica Río Turbio,coal,,"Río Turbio, Santa Cruz",En construcción,240,,YCRT - Yacimiento Carbonífero Río Turbio,Estatal,Ciudad de Buenos Aires,Estatal,,https://www.ycrt.gob.ar/yacimientoypuntaloyola/#usina,-51.5445,-72.2348,,
Argentina,Generación Costanera,Natural gas,coal,Ciudad Autónoma de Buenos Aires,active,1982,1/9/83,ENEL Argentina,private,Ciudad de Buenos Aires,private,,https://www.enel.com.ar/es.html,-34.626,-58.3393,1982.2,coal
Argentina,San Nicolás,coal,Natural gas,"San Nicolás, Buenos Aires",active,644,1/4/65,AES Argentina Generación S.A.,private,"San Nicolás de los Arroyos, Provincia de Buenos Aires",private,,https://www1.aesargentina.com.ar/,-33.3562,-60.1729,644.0,coal
Argentina,Central Bahía Blanca (Piedra Buena),coal,,"Bahía Blanca, Buenos Aires",active,620,12/6/05,Pampa Energía S.A.,private,Ciudad de Buenos Aires,private,,https://ri.pampaenergia.com/nuestros-actives/electricidad/generacion/cpb/,-38.7872,-62.2536,620.0,coal
Argentina,Puerto Nuevo,Natural gas,coal,Ciudad Autónoma de Buenos Aires,active,589,1/5/65,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/,-34.5754,-58.3788,589.0,coal
Argentina,Central Térmica Güemes,Natural gas,,"General Güemes, Salta",active,361,1/3/93,Pampa Energía S.A.,private,Ciudad de Buenos Aires,private,,https://ri.pampaenergia.com/nuestros-actives/electricidad/generacion/ctg/,-24.6894,-65.0425,361.0,coal
Argentina,Sorrento,Natural gas,,"Rosario, Santa Fe",active,226,1/2/62,Albanesi S.A.,private,Ciudad de Buenos Aires,private,,http://www.albanesi.com.ar/en_central_termica_sorrento.php,-32.9053,-60.6807,226.0,coal
Argentina,Pilar Zanichelli,Natural gas,,"Río Segundo, Córdoba",active,216,1/3/71,EPEC,state-owned,"Córdoba, Córdoba",state-owned,,https://www.epec.com.ar/,-31.6662,-63.8344,216.0,coal
Argentina,Necochea,Natural gas,,"Necochea, Buenos Aires",active,206,1/6/68,Centrales de la Costa Atlántica S.A.,private,"La Plata, Provincia de Buenos Aires",private,,https://www.centralesdelacosta.com.ar/,-38.5785,-58.7108,206.0,coal
Argentina,Nuevo Puerto,Natural gas,coal,Ciudad Autónoma de Buenos Aires,active,1218,10/6/05,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/,-34.5721,-58.3835,1217.7,Gas
Argentina,Dock Sud,Natural gas,other,"Avellaneda, Buenos Aires",active,872,1/1/99,Central Dock Sud S.A.,private,"Avellaneda, Provincia de Buenos Aires",private,,https://www.cdssa.com.ar/,-34.6533,-58.342,872.3,Gas
Argentina,Central Termoeléctrica Manuel Belgrano,Natural gas,other,"General Güemes, Salta",active,868,1/7/08,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/lugares/termoelectrica-manuel-belgrano-s/,-24.6894,-65.0425,868.2,Gas
Argentina,Central Termoeléctrica Timbúes,Natural gas,other,"San Lorenzo, Santa Fe",active,865,1/7/08,Central Termoeléctrica José de San Martín (TMS),private,"Timbúes, Santa Fe",private,,http://www.tsm.com.ar/,-32.5778,-60.791,865.1,Gas
Argentina,Central Térmica Genelba,Natural gas,other,"Marcos Paz, Buenos Aires",active,674,1/7/97,Pampa Energía S.A.,private,Ciudad de Buenos Aires,private,,https://ri.pampaenergia.com/nuestros-actives/electricidad/generacion/ctgeba/,-34.9027,-58.7334,673.6,Gas
Argentina,Central Térmica de Ciclo Combinado Salta,Natural gas,other,"General Güemes, Salta",active,643,1/4/99,AES Argentina Generación S.A.,private,"San Nicolás de los Arroyos, Provincia de Buenos Aires",private,,https://www1.aesargentina.com.ar/,-24.7456,-65.0513,643.0,Gas
Argentina,Central Térmica Ensenada de Barragán,Natural gas,,"Ensenada, Buenos Aires",active,567,,Pampa Energía S.A. - YPF S.A.,private,Ciudad de Buenos Aires,private,,https://pampaenergia.com/,-34.8597,-57.9557,567.0,Gas
Argentina,Vuelta de Obligado,Natural gas,coal,"San Lorenzo, Santa Fe",active,560,,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/,-32.5807,-60.7903,560.0,Gas
Argentina,Luján de Cuyo,Natural gas,coal,"Luján de Cuyo, Mendoza",active,550,1/1/88,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/,-33.0551,-68.981,549.8,Gas
Argentina,Central Térmica Loma de la Lata,Natural gas,other,"Confluencia, Neuquén",active,540,1/5/99,Pampa Energía S.A.,private,Ciudad de Buenos Aires,private,,https://ri.pampaenergia.com/nuestros-actives/electricidad/generacion/ctll/,-38.5127,-68.6048,540.0,Gas
Argentina,Central Térmica Guillermo Brown,Natural gas,,"Tres de Febrero, Buenos Aires",active,524,,AES Argentina Generación S.A.,private,"San Nicolás de los Arroyos, Provincia de Buenos Aires",private,,https://www1.aesargentina.com.ar/,-34.6268,-58.5438,524.0,Gas
Argentina,Agua del Cajón,Natural gas,,"Confluencia, Neuquén",active,479,1/4/97,Capex S.A.,private,"Vicente López, Provincia de Buenos Aires",private,,https://www.capex.com.ar/,-38.9368,-68.3556,479.2,other
Argentina,Pilar Bicentenario,Natural gas,other,"Río Segundo, Córdoba",active,467,1/3/10,EPEC,private,"Córdoba, Córdoba",private,,https://www.epec.com.ar/,-31.6651,-63.8314,467.0,Gas
Argentina,Central Térmica Tucumán,Natural gas,other,"Leales, Tucumán",active,438,1/3/98,YPF S.A.,mixed,Ciudad de Buenos Aires,mixed,,,-26.9955,-65.166,438.0,Gas
Argentina,Central Térmica San Miguel de Tucumán,Natural gas,other,"Leales, Tucumán",active,397,1/5/99,YPF S.A.,mixed,Ciudad de Buenos Aires,mixed,,,-26.9955,-65.166,396.6,Gas
Argentina,Ex Central Buenos Aires,Natural gas,other,Ciudad Autónoma de Buenos Aires,active,321,,ENEL Argentina,private,Ciudad de Buenos Aires,private,,https://www.enel.com.ar/es.html,-34.627,-58.3382,321.0,Gas
Argentina,Central Térmica Brigadier López,Natural gas,,"La Capital, Santa Fe",active,280,5/7/05,Central Puerto S.A.,private,Ciudad de Buenos Aires,private,,https://www.centralpuerto.com/es/,-31.7112,-60.7811,280.0,Gas
Argentina,Modesto Maranzana,Natural gas,other,"Río Cuarto, Córdoba",active,250,1/2/03,Albanesi S.A.,private,Ciudad de Buenos Aires,private,,http://www.albanesi.com.ar/en_central_termica_m_maranzana.php,-33.1608,-64.3656,250.0,Gas
Argentina,Central Termoeléctrica Pluspetrol Norte,Natural gas,,"Leales, Tucumán",active,246,1/5/02,Genneia,private,"Olivos, Provincia de Buenos Aires",private,,https://www.genneia.com.ar/,-26.9955,-65.166,246.0,Gas
Argentina,Mar del Plata (9 de Julio),Natural gas,coal,"General Pueyrredón, Buenos Aires",active,201,,Centrales de la Costa Atlántica S.A.,private,"La Plata, Provincia de Buenos Aires",private,,https://www.centralesdelacosta.com.ar/,-38.0495,-57.546,201.3,Gas
Argentina,Agua del Cajón (Generador del MEM),Natural gas,,"Confluencia, Neuquén",active,192,1/5/93,Capex S.A.,private,"Vicente López, Provincia de Buenos Aires",private,,https://www.capex.com.ar/,-38.9368,-68.3556,192.0,Gas
Argentina,Central Térmica Genelba Plus,Natural gas,,"Marcos Paz, Buenos Aires",active,165,,Pampa Energía S.A.,private,Ciudad de Buenos Aires,private,,https://ri.pampaenergia.com/nuestros-actives/electricidad/generacion/ctgeba/,-34.9027,-58.7334,164.6,Gas
Argentina,Tenaris Siderca CETE II,Natural gas,,"Ramallo, Buenos Aires",active,163,20/06/1905,Siderca S.A.I.C.,private,"Campana, Provincia de Buenos Aires",private,,,-33.3655,-60.1435,163.2,Gas
Argentina,Comodoro Rivadavia,Natural gas,other,"Escalante, Chubut",active,141,12/6/05,Centrales Térmicas Patagonia S.A.,mixed,Ciudad de Buenos Aires,mixed,,,-45.814789,-67.443525,141.0,Gas
Argentina,Sudoeste,Natural gas,,"Córdoba, Córdoba",active,140,3/6/05,EPEC,state-owned,"Córdoba, Córdoba",state-owned,,https://www.epec.com.ar/,-31.463,-64.2388,140.0,Gas
Argentina,Central Térmica Roca,Natural gas,oil,"General Roca, Río Negro",active,130,17/06/1905,Albanesi S.A.,private,Ciudad de Buenos Aires,private,,http://www.albanesi.com.ar/,-31.8919,-60.0106,130.0,Gas
Argentina,Villa Gesell,Natural gas,,"Villa Gesell, Buenos Aires",active,130,,Centrales de la Costa Atlántica S.A.,private,"La Plata, Provincia de Buenos Aires",private,,https://www.centralesdelacosta.com.ar/,-37.2487,-56.9973,130.0,Gas
Argentina,La Plata Cogeneración,Natural gas,,"Ensenada, Buenos Aires",active,128,19/06/1905,YPF S.A.,mixed,Ciudad de Buenos Aires,mixed,,https://www.ypfluz.com/active/LaPlataCogeneracion,-34.889,-57.9206,128.0,Gas
Argentina,Patagonia,Natural gas,other,"Escalante, Chubut",active,123.7,1/1/01,Energía del Sur S.A.,private,"Comodoro Rivadavia, Chubut",private,,http://web.edssa.com.ar/,-45.7934,-67.5145,123.7,Gas
Argentina,Central Térmica Independencia,Natural gas,,"San Miguel de Tucumán, Tucumán",active,120,17/06/1905,Albanesi S.A.,private,Ciudad de Buenos Aires,private,,http://www.albanesi.com.ar/en_central_termica_independencia.php,-26.8666,-65.2247,120.0,Gas
Argentina,Alto Valle,Natural gas,other,"Confluencia, Neuquén",active,97.5,22/05/1905,Orazul Energy S.A.,private,Ciudad de Buenos Aires,private,,http://orazul.com.ar/,-38.9524,-68.0218,97.5,Gas
Argentina,General Levalle,Natural gas,oil,"Presidente Roque Sáenz Peña, Córdoba",active,72.78,,EPEC,state-owned,"Córdoba, Córdoba",state-owned,,https://www.epec.com.ar/,-34.0364,-63.9217,72.8,Gas
Argentina,Dean Funes,Natural gas,coal,"Córdoba, Córdoba",active,70.12,20/05/1905,EPEC,state-owned,"Córdoba, Córdoba",state-owned,,https://www.epec.com.ar/,-31.3934,-64.2059,70.1,Gas
Argentina,Dique,Natural gas,oil,"Ensenada, Buenos Aires",active,68.44,22/05/1905,EDELAP SA,private,"Ensenada, Provincia de Buenos Aires",private,,https://www.edelap.com.ar/,-34.8902,-57.933,68.4,Gas
Argentina,Filo Morado,Natural gas,,"Pehuenches, Neuquén",active,67.5,,YPF S.A. - IATE S.A.,mixed,Ciudad de Buenos Aires,mixed,,https://www.ypfluz.com/,-37.2742,-69.652,67.5,Gas
Argentina,Generación Frías,Natural gas,,"Guasayán, Santiago del Estero",active,60,7/7/05,Albanesi S.A.,private,Ciudad de Buenos Aires,private,,http://www.albanesi.com.ar/en_central_termica_frias.php,-28.6072,-65.1228,60.0,Gas
Argentina,Central Térmica AES Paraná,other,Natural gas,"Paraná, Entre Ríos",active,845,23/06/1905,AES Generación Argentina S.A.,private,"San Nicolás de los Arroyos, Provincia de Buenos Aires",private,,https://www1.aesargentina.com.ar/,-33.3549,-60.1718,845.3,other
Aruba,Balashi,Fuel oil,vapour,Balashi,active,134,1958,WEB Aruba NV,state-owned,Balashi,,,,12.4749198,-69.979606,134.0,Fuel oil
Aruba,RECIP I,Fuel oil,vapour,Balashi,active,24,2006,WEB Aruba NV,state-owned,Balashi,,,https://webaruba.com/energy-production/energy-production-history,12.476654,-69.981217,24.0,Fuel oil
Aruba,RECIP II,Fuel oil,vapour,Balashi,active,24,2008,WEB Aruba NV,state-owned,Balashi,,,https://webaruba.com/energy-production/energy-production-history,12.477656,-69.981572,24.0,Fuel oil
Bahamas,Grand Bahama,Diesel,,Freeport,active,98,1964,Grand Bahama Power Company,private,"Nassau, New Providence","Emera Caribbean & Marubeni Caribbean Power Holdings, Inc.",,https://gb-power.com/company/history/,26.5189211,-78.754446,98.0,Diesel
Bahamas,Clifton Pier,Fuel oil,Natural gas,"Clifton Pier, New Providence",active,132,1963,Bahamas Power and Light Company Ltd.,state-owned,"Nassau, New Providence",,En 2019 entraron en operación las nuevas turbinas,https://www.bplco.com/state-of-the-art-sustainable-power/,25.0040125,-77.539029,132.0,Fuel oil
Bahamas,Blue Hills,Fuel oil,,Nassau,active,70,1969,Bahamas Power and Light Company Ltd.,state-owned,"Nassau, New Providence",,,,25.0383553,-77.357838,70.0,Fuel oil
Barbados,Spring Garden,Diesel,vapour,Spring Garden,active,85,1967,Barbados Light and Power Company,mixed,Spring Garden,Emera Caribbean & National Insurance Board,,https://www.blpc.com.bb,13.1257536,-59.634459,85.0,Diesel
Barbados,Seawell,Diesel,Natural gas,Christchurch,active,73,1995,Barbados Light and Power Company,mixed,Spring Garden,Emera Caribbean & National Insurance Board,,https://www.blpc.com.bb,13.078976,-59.4957,73.0,Diesel
Bolivia,Entre Ríos,Natural gas,vapour,"Entre Ríos, Cochabamba",active,387,2019 (el ciclo combinado),ENDE Andina S.A.M.,mixed,,,"Actualmente alrededor del 69% de la energía eléctrica proviene de fuentes termoeléctricas, el 30% de fuentes hidroeléctricas & tan solo el 1% de energías renovables.",https://www.endeandina.bo/entrerios,-17.1949364,-64.5159647,387.0,Gas
Bolivia,Del Sur,Natural gas,vapour,"Gran Chaco, Tarija",active,480,2014,ENDE Andina S.A.M.,mixed,,,,,-22.0357738,-63.6832704,480.0,Gas
Bolivia,Warnes,Natural gas,vapour,"Warnes, Santa Cruz",active,491,2015,ENDE Andina S.A.M.,mixed,,,,,-17.5361984,-63.1480049,491.0,Gas
Bolivia,Valle Hermoso,Natural gas,,"Cercado, Cochabamba",active,117,"1991, 1992, 1993 & 2012",ENDE Vallehermoso,mixed,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-valle-hermoso,-17.4300596,-66.1192135,117.0,Gas
Bolivia,Guaracachi,Natural gas,vapour,"Santa Cruz de la Sierra, Santa Cruz",active,348,,ENDE Guaracachi S.A.,mixed,,,,https://www.icex.es/icex/wcm/idc/groups/public/documents/documento/mde5/odm0/~edisp/doc2019834483.pdf,-17.948495,-63.3380118,348.0,Gas
Bolivia,Carrasco,Natural gas,,"Entre Ríos, Carrasco, Cochabamba",active,304,2006 & 2011,ENDE Vallehermoso,mixed,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-carrasco,-17.2068854,-64.5532179,304.0,Gas
Brazil,Porto do Pecém I (Antiga MPX),coal,,São Gonçalo do Amarante - CE,active,720,1/12/12,Porto Do Pecém Geração De Energia S/A,private,São Gonçalo do Amarante,Porto Do Pecém Geração De Energia S/A,werid coordinates,,-3.35156,-38.5042,720.0,coal
Brazil,Porto do Pecém II,coal,,São Gonçalo do Amarante - CE,active,365,18/10/2013,Pecém Ii Geração De Energia S.A.,mixed,São Gonçalo do Amarante,Pecém Ii Geração De Energia S.A.,werid coordinates,,-3.3545,-38.5232,365.0,coal
Brazil,Jorge Lacerda IV,coal,,Capivari de Baixo - SC,active,363,1/2/97,Diamante Geração De Energia Ltda.,private,Florianópolis,Diamante Geração De Energia Ltda.,werid coordinates,,-28.265657,-48.573807,363.0,coal
Brazil,Porto do Itaqui (Antiga Termomaranhão),coal,,São Luís - MA,active,360,5/2/13,Itaqui Geração De Energia S/A,private,São Luis,Itaqui Geração De Energia S/A,werid coordinates,,-2.3143,-44.182,360.0,coal
Brazil,Candiota III,coal,,Candiota - RS,active,350,1/1/11,Companhia De Geração E Transmissão De Energia Elétrica Do Sul Do Brazil - Eletrobras Cgt Eletrosul,mixed,Florianópolis,Companhia De Geração E Transmissão De Energia Elétrica Do Sul Do Brazil - Eletrobras Cgt Eletrosul,werid coordinates,,-31.33,-53.4,350.0,coal
Brazil,Pampa Sul,coal,,Candiota - RS,active,345,28/6/2019,Usina Termelétrica Pampa Sul S.A.,private,Florianópolis,Usina Termelétrica Pampa Sul S.A.,werid coordinates,,-31.273334,-53.464447,345.0,coal
Brazil,Jorge Lacerda III,coal,,Capivari de Baixo - SC,active,262,1/2/79,Diamante Geração De Energia Ltda.,private,Florianópolis,Diamante Geração De Energia Ltda.,werid coordinates,,-28.265657,-48.573807,262.0,coal
Brazil,Jorge Lacerda I e II,coal,,Capivari de Baixo - SC,active,232,1/3/65,Diamante Geração De Energia Ltda.,private,Florianópolis,Diamante Geração De Energia Ltda.,werid coordinates,,-28.265657,-48.573807,232.0,coal
Brazil,Alunorte,coal,,Barcarena - PA,active,104,26/09/2007,Alumina Do Norte Do Brazil S/A,private,Barcarena,Alumina Do Norte Do Brazil S/A,werid coordinates,,-1.3229,-48.4357,104.0,coal
Brazil,Alumar,coal,,São Luís - MA,active,75,20/10/2009,Consórcio De Alumínio Do Maranhão Consórcio Alumar,private,São Luis,Consórcio De Alumínio Do Maranhão Consórcio Alumar,werid coordinates,,-2.42243,-44.2136,75.0,coal
Brazil,Palmeiras de Goiás,Diesel,,Palmeiras de Goiás - GO,active,176,17/07/2012,Central Energética Palmeiras S.A,private,Palmeiras de Goiás,Central Energética Palmeiras S.A,werid coordinates,,-16.4836,-49.5528,176.0,Diesel
Brazil,Monte Cristo,Diesel,,Boa Vista - RR,active,155,29/07/2015,Roraima Energia S.A,private,Boa Vista,Roraima Energia S.A,werid coordinates,,-2.554984N,-60.425283,155.0,Diesel
Brazil,Termomanaus,Diesel,,Igarassu - PE,active,143,18/06/2009,Centrais Elétricas De Pernambuco S.A.,private,Igarassu,Centrais Elétricas De Pernambuco S.A.,werid coordinates,,-7.51388,-35.178,143.0,Diesel
Brazil,Goiânia II,Diesel,,Aparecida de Goiânia - GO,active,140,17/01/2009,Brentech Energia S.A,private,Aparecida de Goiânia,Brentech Energia S.A,werid coordinates,,-16.4738,-49.1422,140.0,Diesel
Brazil,Petrolina,Diesel,,Petrolina - PE,active,136,3/10/02,Companhia Energética De Petrolina,private,Petrolina,Companhia Energética De Petrolina,werid coordinates,,-9.2350554,-40.296,136.0,Diesel
Brazil,Flores,Diesel,,Manaus - AM,active,95,26/09/2008,Amazonas Geração E Transmissão De Energia S.A,private,Cachoeirinha,Amazonas Geração E Transmissão De Energia S.A,werid coordinates,,-3.43733,-60.1281,95.0,Diesel
Brazil,Pau Ferro I,Diesel,,Igarassu - PE,active,94,18/06/2009,Centrais Elétricas De Pernambuco S.A.,private,Recife,Centrais Elétricas De Pernambuco S.A.,werid coordinates,,-7.51388,-35.178,94.0,Diesel
Brazil,Senador Arnon Afonso Farias de Mello - Floresta,Diesel,,Boa Vista - RR,active,86,1/1/90,Roraima Energia S.A,private,Boa Vista,Roraima Energia S.A,werid coordinates,,-2.494398,-60.424289,86.0,Diesel
Brazil,Potiguar III,Diesel,,Macaíba - RN,active,66,3/3/09,Companhia Energética Potiguar S.A.,private,Macaíba,Companhia Energética Potiguar S.A.,werid coordinates,,-5.522208,-35.185081,66.0,Diesel
Brazil,Xavantes Aruanã,Diesel,,Goiânia - GO,active,54,17/07/2002,Usina Xavantes S.A.,private,Goiânia,Usina Xavantes S.A.,werid coordinates,,-16.3454,-49.1527,54.0,Diesel
Brazil,Potiguar,Diesel,,Macaíba - RN,active,53,3/3/09,Companhia Energética Potiguar S.A.,private,Macaíba,Companhia Energética Potiguar S.A.,werid coordinates,,-5.52286,-35.181,53.0,Diesel
Brazil,Mauá Parte III Bloco Iranduba,Diesel,,Iranduba - AM,active,50,16/11/2010,Amazonas Geração E Transmissão De Energia S.A,private,Cachoeirinha,Amazonas Geração E Transmissão De Energia S.A,werid coordinates,,-3.542396,-60.284944,50.0,Diesel
Brazil,Mauá,Fuel oil,,Manaus - AM,active,463,1/7/73,Amazonas Geração E Transmissão De Energia S.A,private,Cachoeirinha,Amazonas Geração E Transmissão De Energia S.A,werid coordinates,,-3.73984,-59.554874,463.0,Fuel oil
Brazil,Piratininga,Fuel oil,,São Paulo - SP,active,390,1/1/54,Baixada Santista Energia S.A.,mixed,Cubatão,Baixada Santista Energia S.A.,werid coordinates,,-23.421001,-46.4041,390.0,Fuel oil
Brazil,Suape II,Fuel oil,,Cabo de Santo Agostinho - PE,active,381,24/01/2013,Energética Suape Ii S.A.,private,Suape,Energética Suape Ii S.A.,werid coordinates,,-8.172351,-35.21856,381.0,Fuel oil
Brazil,Pernambuco III,Fuel oil,,Igarassu - PE,active,201,5/12/13,Termelétrica Pernambuco Iii S.A,private,Igarassu,Termelétrica Pernambuco Iii S.A,werid coordinates,,-7.5145,-35.13,201.0,Fuel oil
Brazil,Viana,Fuel oil,,Viana - ES,active,175,6/1/10,Termelétrica Viana S.A.,private,Rio de Janeiro,Termelétrica Viana S.A.,werid coordinates,,-20.224062,-40.621949,175.0,Fuel oil
Brazil,Termonordeste,Fuel oil,,João Pessoa - PB,active,171,24/12/2010,Centrais Elétricas Da Paraíba S.A.,private,João Pessoa,Centrais Elétricas Da Paraíba S.A.,werid coordinates,,-6.1346,-36.123,171.0,Fuel oil
Brazil,Termoparaíba,Fuel oil,,João Pessoa - PB,active,171,13/01/2011,Centrais Elétricas Da Paraíba S.A.,private,João Pessoa,Centrais Elétricas Da Paraíba S.A.,werid coordinates,,-7.1231,-34.5539,171.0,Fuel oil
Brazil,Campina Grande,Fuel oil,,Campina Grande - PB,active,169,8/2/11,Borborema Energética S.A.,private,Campina Grande,Borborema Energética S.A.,werid coordinates,,-7.145,-35.5358,169.0,Fuel oil
Brazil,Maracanaú I,Fuel oil,,Maracanaú - CE,active,168,30/12/2010,Maracanaú Geradora De Energia S.A.,private,Fortaleza,Maracanaú Geradora De Energia S.A.,werid coordinates,,-3.52372,-38.37336,168.0,Fuel oil
Brazil,Geramar I (Antiga Tocantinópolis),Fuel oil,,Miranda do Norte - MA,active,166,9/1/10,Gera Maranhão - Geradora De Energia Do Maranhão S.A.,private,São Luis,Gera Maranhão - Geradora De Energia Do Maranhão S.A.,werid coordinates,,-3.3358225,-44.33313,166.0,Fuel oil
Brazil,Geramar II (Antiga Nova Olinda),Fuel oil,,Miranda do Norte - MA,active,166,6/2/10,Gera Maranhão - Geradora De Energia Do Maranhão S.A.,private,São Luis,Gera Maranhão - Geradora De Energia Do Maranhão S.A.,werid coordinates,,-3.3358203,-44.333126,166.0,Fuel oil
Brazil,Arembepe (Antiga Camaçari Pólo de Apoio I),Fuel oil,,Camaçari - BA,active,150,30/06/2010,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-12.4125,-38.187,150.0,Fuel oil
Brazil,U-50,Fuel oil,,Ipojuca - PE,active,150,27/10/2015,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-8.23941,-35.148014,150.0,Fuel oil
Brazil,Global I,Fuel oil,,Candeias - BA,active,149,7/5/10,Companhia Energética Candeias,private,Salvador,Companhia Energética Candeias,werid coordinates,,-12.434881,-38.285252,149.0,Fuel oil
Brazil,Global II,Fuel oil,,Candeias - BA,active,149,20/05/2010,Companhia Energética Candeias,private,Salvador,Companhia Energética Candeias,werid coordinates,,-12.434806,-38.285556,149.0,Fuel oil
Brazil,Muricy (Antiga Camaçari Muricy I),Fuel oil,,Camaçari - BA,active,147,30/09/2009,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-12.415574,-38.193266,147.0,Fuel oil
Brazil,Cogeração International Paper - Fases I e II,Fuel oil,,Mogi Guaçu - SP,active,138,1/8/76,International Paper Do Brazil Ltda.,private,São Paulo,International Paper Do Brazil Ltda.,werid coordinates,,-22.2137,-46.5812,138.0,Fuel oil
Brazil,Igarapé,Fuel oil,,Juatuba - MG,active,131,1/1/63,Cemig Geração E Transmissão S.A,mixed,Belo Horizonte,Cemig Geração E Transmissão S.A,werid coordinates,,-19.5772,-44.20348,131.0,Fuel oil
Brazil,Tambaqui,Fuel oil,,Manaus - AM,active,93,12/1/06,Breitener Tambaqui S.A,mixed,Manaus,Breitener Tambaqui S.A,werid coordinates,,-3.67,-60.13,93.0,Fuel oil
Brazil,Cristiano Rocha,Fuel oil,,Manaus - AM,active,85,16/11/2006,Rio Amazonas Energia S/A,private,Manaus,Rio Amazonas Energia S/A,werid coordinates,,-2.5333,-60.2,85.0,Fuel oil
Brazil,REFAP,Fuel oil,,Canoas - RS,active,72,7/7/09,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-29.557309,-51.105171,72.0,Fuel oil
Brazil,Porto de Sergipe I,Natural gas,,Barra dos Coqueiros - SE,active,1516,21/3/2020,Celse - Centrais Eletricas De Sergipe S.A.,private,Barra dos Coqueiros,Celse - Centrais Eletricas De Sergipe S.A.,werid coordinates,,-10.485633,-36.561342,1516.0,Gas
Brazil,Termorio (Antiga Governador Leonel Brizola),Natural gas,,Duque de Caxias - RJ,active,1058,5/11/04,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.423458,-43.144493,1058.0,Gas
Brazil,Santa Cruz,Natural gas,,Rio de Janeiro - RJ,active,1000,1/7/67,Furnas-Centrais Elétricas S.A.,mixed,Rio de Janeiro,Furnas-Centrais Elétricas S.A.,werid coordinates,,-22.545352,-43.455366,1000.0,Gas
Brazil,Termomacaé (Antiga Mário Lago),Natural gas,,Macaé - RJ,active,923,1/12/01,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.1814,-41.5231,923.0,Gas
Brazil,Norte Fluminense,Natural gas,,Macaé - RJ,active,827,6/3/04,Usina Terméletrica Norte Fluminense S.A,private,Macaé,Usina Terméletrica Norte Fluminense S.A,werid coordinates,,-22.181,-41.5257,827.0,Gas
Brazil,Uruguaiana,Natural gas,,Uruguaiana - RS,active,640,1/12/00,Aes Uruguaiana Empreendimentos S.A.,private,Uruguaiana,Aes Uruguaiana Empreendimentos S.A.,werid coordinates,,-29.455,-57,640.0,Gas
Brazil,Mauá 3,Natural gas,,Manaus - AM,active,591,19/09/2017,Amazonas Geração E Transmissão De Energia S.A,private,Cachoeirinha,Amazonas Geração E Transmissão De Energia S.A,werid coordinates,,-3.72672,-59.554639,591.0,Gas
Brazil,Termopernambuco,Natural gas,,Ipojuca - PE,active,533,15/05/2004,Termopernambuco S/A,private,Ipojuca,Termopernambuco S/A,werid coordinates,,-8.2411002,-34.5759,533.0,Gas
Brazil,Baixada Fluminense,Natural gas,,Seropédica - RJ,active,530,1/3/14,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.432026,-43.38348,530.0,Gas
